AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU11,AU12,AU14,AU15,AU17,AU20,AU23,AU24,AU25,AU26,AU28,AU43,filename,emotion
0.3635111153125763,0.3746383488178253,0.2373295426368713,0.3231409192085266,0.2356768399477005,1.0,0.3965718448162079,0.0383383370935916,0.0,0.1858334392309188,0.5571386218070984,0.306164413690567,0.4136565029621124,0.0,0.406216412782669,0.4648549556732178,0.4785566627979278,0.2303997576236724,0.201798528432846,0.5655820369720459,train_07261_aligned.jpg,1
0.5792263746261597,0.6385174989700317,0.2381539195775985,0.393041580915451,0.2093842476606369,0.0,0.2828248739242553,0.0212069619446992,1.0,0.0977052226662635,0.2581504583358764,0.2494620382785797,0.6078830361366272,0.0,0.5444427132606506,0.5496661067008972,0.8751920461654663,0.3858095407485962,0.3895705938339233,0.1765511631965637,train_08247_aligned.jpg,1
0.3666288256645202,0.473388135433197,0.3828334510326385,0.3869173526763916,0.2193071693181991,0.0,0.4189219176769256,0.0151974745094776,1.0,0.0840993449091911,0.4772185087203979,0.3358478248119354,0.3523661196231842,0.0,0.4951434731483459,0.3157278895378113,0.2317381352186203,0.0673405081033706,0.1879059225320816,0.238079622387886,train_02451_aligned.jpg,1
0.4148929119110107,0.3119026124477386,0.2187108397483825,0.4071035087108612,0.1135180667042732,0.0,0.2611119449138641,0.0742919296026229,0.0,0.0470395013689994,0.2238100916147232,0.5070011615753174,0.3559757471084595,0.0,0.5018776655197144,0.470407098531723,0.8437484502792358,0.0712453722953796,0.2288988530635833,0.3248960673809051,train_04146_aligned.jpg,1
0.3337176442146301,0.3239755034446716,0.4144137501716614,0.2654090523719787,0.4606642127037048,1.0,0.3775061964988708,0.1392976641654968,1.0,0.4375433921813965,0.6144067049026489,0.4299555420875549,0.5096492767333984,0.0,0.793843686580658,0.4599359333515167,0.2574810087680816,0.1479294300079345,0.3051535189151764,0.6030449867248535,train_07943_aligned.jpg,1
0.7698982357978821,0.6918944716453552,0.1024201139807701,0.4415011405944824,0.0759524852037429,1.0,0.2137204855680465,0.0087067075073719,0.0,0.0719624832272529,0.3455332219600677,0.4211170673370361,0.4059737622737884,1.0,0.4679297208786011,0.6088399887084961,0.9840786457061768,0.4966261684894562,0.2550158500671386,0.837339460849762,train_07347_aligned.jpg,1
0.3582623302936554,0.2515436112880707,0.1979712098836898,0.2768987715244293,0.3631866574287414,0.0,0.4568396210670471,0.4062221646308899,0.0,0.3089314103126526,0.4528110325336456,0.3015702068805694,0.4310105443000793,0.0,0.3500960171222687,0.2906719446182251,0.3191268444061279,0.0970846861600875,0.6592108011245728,0.7660038471221924,train_05473_aligned.jpg,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train_05948_aligned.jpg,1
0.3989116549491882,0.4124656021595001,0.4602289497852325,0.3890593349933624,0.2348357737064361,1.0,0.3696686923503876,0.2366411536931991,0.0,0.0763861835002899,0.3687837719917297,0.2338625341653823,0.4788898527622223,0.0,0.331113338470459,0.5207213759422302,0.157688096165657,0.0673852935433387,0.610359787940979,0.4881682395935058,train_04098_aligned.jpg,1
0.5224610567092896,0.4728221297264099,0.2402543872594833,0.3366644978523254,0.4642225801944732,1.0,0.4904146790504455,0.2476422041654586,0.0,0.6027864813804626,0.4427965581417084,0.1971778124570846,0.4313037693500519,0.0,0.3313112258911133,0.3251514732837677,0.3479898273944855,0.2132882475852966,0.4301103949546814,0.5131948590278625,train_06435_aligned.jpg,1
0.3888051509857178,0.2936730980873108,0.329399973154068,0.3131594955921173,0.6999642848968506,0.0,0.4948466122150421,0.795738935470581,1.0,0.7228541970252991,0.6867914199829102,0.2103985697031021,0.4031254947185516,1.0,0.3483044803142547,0.4141569435596466,0.997802436351776,0.3306151032447815,0.5171716809272766,0.5940737724304199,train_01420_aligned.jpg,1
0.6412497758865356,0.4023773372173309,0.1006990596652031,0.2793747782707214,0.4900531470775604,1.0,0.3279983699321747,0.4223594665527344,1.0,0.5976019501686096,0.4977138042449951,0.1567180752754211,0.4168129861354828,0.0,0.4873020350933075,0.4423563182353973,0.2790052890777588,0.3209894895553589,0.1977427303791046,0.4193147420883178,train_00509_aligned.jpg,1
0.4095745086669922,0.1802821159362793,0.3318527042865753,0.3295205533504486,0.1473066955804824,1.0,0.3674310743808746,0.1111699640750885,0.0,0.1181577667593956,0.4168488085269928,0.2585260272026062,0.4521068632602691,1.0,0.7281882762908936,0.2793477773666382,0.9594049453735352,0.2261149585247039,0.2328061163425445,0.5554982423782349,train_05475_aligned.jpg,1
0.3584402799606323,0.1536284536123275,0.2143686115741729,0.3380392789840698,0.2372298836708068,0.0,0.318668007850647,0.0878130495548248,1.0,0.0708727464079856,0.2390784323215484,0.2403285950422287,0.3891441524028778,0.0,0.4805238544940948,0.3048152029514313,0.200938880443573,0.2607316672801971,0.1896815150976181,0.2770888805389404,train_00297_aligned.jpg,1
0.4087179005146026,0.2657557725906372,0.3739744126796722,0.3057048320770263,0.5536527633666992,1.0,0.4184248447418213,0.048966184258461,0.0,0.766699492931366,0.6491226553916931,0.5371564626693726,0.4912516474723816,0.0,0.4027320742607116,0.6118196845054626,0.1357717216014862,0.0794388577342033,0.1088173314929008,0.2719318866729736,train_00474_aligned.jpg,1
0.4150967895984649,0.3599503338336944,0.7442421913146973,0.2700352668762207,0.6748242974281311,1.0,0.6263098120689392,0.8918410539627075,1.0,0.6444268822669983,0.4570700228214264,0.2349913865327835,0.3225087225437164,1.0,0.5396432280540466,0.0627713650465011,0.9992507100105286,0.5823253989219666,0.0978584289550781,0.6304938197135925,train_07791_aligned.jpg,1
0.2949315309524536,0.3532193005084991,0.3458771705627441,0.2811363339424133,0.4205380976200104,1.0,0.4243542551994324,0.195641279220581,0.0,0.3921349048614502,0.6047412753105164,0.3388025760650635,0.4272233843803406,0.0,0.2639212012290954,0.3608215749263763,0.8117502927780151,0.2802971005439758,0.1168637350201606,0.387463629245758,train_03822_aligned.jpg,1
0.3705783188343048,0.3647336363792419,0.4914936423301697,0.3117766380310058,0.504883348941803,1.0,0.2823357582092285,0.3506094515323639,0.0,0.4547967612743377,0.5227459669113159,0.7987218499183655,0.5286857485771179,0.0,0.4130426943302154,0.7645391821861267,0.2539382576942444,0.1469088941812515,0.2854748666286468,0.2258123904466629,train_06147_aligned.jpg,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train_05349_aligned.jpg,1
0.3976979255676269,0.2447967231273651,0.3906330466270447,0.2945501208305359,0.1780362427234649,0.0,0.2880569100379944,0.8797592520713806,1.0,0.1030281484127044,0.2660776972770691,0.3629589974880218,0.4366074204444885,1.0,0.5474623441696167,0.4061276912689209,0.568809986114502,0.1327124089002609,0.0874458253383636,0.3803274929523468,train_07999_aligned.jpg,1
0.4672533571720123,0.4143736064434051,0.1775817424058914,0.308556854724884,0.2906977832317352,0.0,0.3525967597961426,0.0090525476261973,1.0,0.1484260112047195,0.3549789786338806,0.2757882177829742,0.4383835196495056,0.0,0.4080389440059662,0.47343909740448,0.7886533737182617,0.1447550803422927,0.6184026002883911,0.5229206681251526,train_03664_aligned.jpg,1
0.3226739764213562,0.3543054461479187,0.5432340502738953,0.3378425240516662,0.1676957160234451,1.0,0.4276183545589447,0.3233656585216522,0.0,0.0904715657234191,0.3660456538200378,0.189331829547882,0.4648246169090271,0.0,0.5136600136756897,0.2655154466629028,0.0188502166420221,0.1486715376377105,0.1381480544805526,0.158682495355606,train_06904_aligned.jpg,1
0.2860414087772369,0.2833657562732696,0.2145862579345703,0.3326273262500763,0.260436087846756,0.0,0.2819293737411499,0.3376985192298889,0.0,0.1067936196923255,0.3159272968769073,0.2056646943092346,0.4478004872798919,0.0,0.3948919475078583,0.3604227900505066,0.9302597641944884,0.2258637845516204,0.2699730992317199,0.3304060101509094,train_08148_aligned.jpg,1
0.3053808808326721,0.4423164129257202,0.3483467996120453,0.3656628131866455,0.3053071796894073,0.0,0.3640390932559967,0.0055199619382619,1.0,0.2860847413539886,0.4749971926212311,0.1695313602685928,0.4115369617938995,0.0,0.3799667358398437,0.5445348620414734,0.9689202308654784,0.0586738921701908,0.2386837154626846,0.1595558822154998,train_06261_aligned.jpg,1
0.2402371317148208,0.2607128620147705,0.2185830920934677,0.2937169075012207,0.4142614901065826,0.0,0.2786782085895538,0.0979567319154739,0.0,0.3459566831588745,0.5422654151916504,0.5268537402153015,0.4668430387973785,1.0,0.3024641573429107,0.5473265051841736,0.5946753025054932,0.1501747518777847,0.1481866538524627,0.3157791793346405,train_05905_aligned.jpg,1
0.5041327476501465,0.3239631950855255,0.1743276268243789,0.4859637022018432,0.1332112550735473,0.0,0.2503560185432434,0.0009540920145809,0.0,0.1639342308044433,0.4180436730384826,0.3562820553779602,0.3519871830940246,0.0,0.5030836462974548,0.4279793202877044,0.3535759449005127,0.0992428660392761,0.0653516575694084,0.2524690628051758,train_04755_aligned.jpg,1
0.2355576604604721,0.2662424147129059,0.4482614994049072,0.3309616148471832,0.285500168800354,0.0,0.3662983179092407,0.0186871737241745,1.0,0.1376815438270568,0.4579388499259949,0.0552465692162513,0.4605936408042907,1.0,0.3167919218540191,0.1818409711122512,0.9949605464935304,0.5665140151977539,0.0858944430947303,0.3804676830768585,train_04464_aligned.jpg,1
0.3774100244045257,0.2869466245174408,0.3154917955398559,0.2665406465530395,0.1738513559103012,0.0,0.2442447394132614,0.2739433348178863,1.0,0.0701276957988739,0.1860667169094085,0.1398949325084686,0.3257772922515869,1.0,0.3639526665210724,0.2568778097629547,0.9439244270324708,0.1509672105312347,0.188924491405487,0.9177465438842772,train_03315_aligned.jpg,1
0.416543573141098,0.3157957792282104,0.6256319284439087,0.4009774923324585,0.4387343525886535,1.0,0.6192152500152588,0.7646979689598083,0.0,0.6746930480003357,0.5046899914741516,0.6253793239593506,0.5539187788963318,1.0,0.5023878812789917,0.5420575737953186,0.9890135526657104,0.3453916907310486,0.3238631784915924,0.7476850748062134,train_04543_aligned.jpg,1
0.5408922433853149,0.4530337750911712,0.1244089677929878,0.4533277451992035,0.1221297234296798,0.0,0.2678694725036621,0.0441913455724716,0.0,0.1305563151836395,0.3538760840892792,0.1494337767362594,0.3816213309764862,0.0,0.268503725528717,0.3367899060249328,0.9107604026794434,0.1328762024641037,0.0947160273790359,0.1554728746414184,train_04530_aligned.jpg,1
0.5261451601982117,0.3282100260257721,0.2011689394712448,0.3198333978652954,0.7437013387680054,0.0,0.3249534368515014,0.804308295249939,0.0,0.8903701305389404,0.6430311799049377,0.0882385075092315,0.1873217821121215,1.0,0.2452038824558258,0.0333899706602096,0.999716579914093,0.3259052336215973,0.0579545907676219,0.276069313287735,train_06242_aligned.jpg,1
0.4717825949192047,0.3806022107601166,0.3571614921092987,0.289952278137207,0.4660641252994537,1.0,0.4729788899421692,0.0023133789654821,1.0,0.3386388421058655,0.7091125249862671,0.2906887829303741,0.2987052202224731,1.0,0.439321756362915,0.0355113334953784,0.9961063265800476,0.6286612749099731,0.2451258599758148,0.591554582118988,train_07169_aligned.jpg,1
0.4468308687210083,0.459633320569992,0.2693765163421631,0.4919759333133697,0.3566080629825592,0.0,0.3802918195724487,0.6193862557411194,0.0,0.5956978797912598,0.5434167981147766,0.0531536601483821,0.5476577877998352,1.0,0.2625881731510162,0.4811626970767975,0.2982534170150757,0.0254710894078016,0.2498323321342468,0.2145470529794693,train_07903_aligned.jpg,1
0.4819423854351043,0.3006032705307007,0.3124829530715942,0.3716003000736236,0.2052542120218277,1.0,0.378593772649765,0.0618764869868755,0.0,0.1905036121606826,0.4182490110397339,0.1260945200920105,0.4852102100849151,0.0,0.3992373049259186,0.3129414916038513,0.025551913306117,0.1095750480890274,0.4181033670902252,0.4334854781627655,train_06702_aligned.jpg,1
0.4018970131874084,0.3464904427528381,0.2877364754676819,0.2930797338485718,0.2774332463741302,0.0,0.3720158040523529,0.007733529433608,0.0,0.0964811369776725,0.3732410073280334,0.3654524087905884,0.5000486373901367,0.0,0.4281963109970093,0.5131648778915405,0.0435804612934589,0.2948413491249084,0.2861931025981903,0.7836412191390991,train_05697_aligned.jpg,1
0.4153587222099304,0.3096368014812469,0.5685842037200928,0.3798214197158813,0.8071494102478027,1.0,0.3877207338809967,0.5018307566642761,0.0,0.834233283996582,0.5091632604598999,0.3454670310020447,0.3543218672275543,1.0,0.4359078109264374,0.3335544168949127,0.997977077960968,0.5182150602340698,0.0877421498298645,0.5276696085929871,train_06771_aligned.jpg,1
0.329289972782135,0.2611675858497619,0.2997373044490814,0.3197187483310699,0.2668130099773407,1.0,0.2430780529975891,0.1742416024208068,1.0,0.1109155789017677,0.3089239299297333,0.2134871333837509,0.3733914792537689,0.0,0.2657890021800995,0.5301274657249451,0.1197613477706909,0.0924628004431724,0.4059664905071258,0.3337410986423492,train_06209_aligned.jpg,1
0.3944581151008606,0.4091795086860657,0.2606192231178283,0.3472115397453308,0.5720694661140442,0.0,0.4126394391059875,0.0198245979845523,1.0,0.6651198267936707,0.5086815357208252,0.3279601037502289,0.4603785276412964,1.0,0.5392673015594482,0.5300514101982117,0.7373062968254089,0.4128163456916809,0.3499082624912262,0.2895687222480774,train_07692_aligned.jpg,1
0.4759318232536316,0.4278004765510559,0.2342910170555114,0.3991443812847137,0.13001149892807,0.0,0.3029820024967193,0.0162314157932996,0.0,0.0919344499707222,0.6589849591255188,0.6514706611633301,0.6382030844688416,0.0,0.5848076343536377,0.3990870714187622,0.0506186857819557,0.1117314547300338,0.0965931564569473,0.1471527069807052,train_08350_aligned.jpg,1
0.3267467319965362,0.2750668227672577,0.1636501550674438,0.3445583581924438,0.2409131079912185,0.0,0.2902134358882904,0.1849881559610366,0.0,0.2321154624223709,0.2808325588703155,0.5000414848327637,0.2902084589004516,1.0,0.4805982410907745,0.1903327256441116,0.9779775142669678,0.5182678699493408,0.0443885512650013,0.2362947762012481,train_01741_aligned.jpg,1
0.3849827647209167,0.4263733327388763,0.1620588898658752,0.312108039855957,0.7038681507110596,1.0,0.3550063073635101,0.1927203088998794,1.0,0.6718257665634155,0.5605825185775757,0.2423845082521438,0.5153028964996338,0.0,0.5575456619262695,0.6233680844306946,0.7860128283500671,0.130303755402565,0.4380153119564056,0.4553676545619964,train_06096_aligned.jpg,1
0.2961546182632446,0.3440115749835968,0.333541989326477,0.3031364977359772,0.2681056559085846,1.0,0.475780725479126,0.0312041789293289,1.0,0.1471243798732757,0.5384920835494995,0.5708325505256653,0.5298880934715271,0.0,0.3676897585391998,0.3541060388088226,0.8054322004318237,0.2343285530805587,0.3359658122062683,0.521670937538147,train_06146_aligned.jpg,1
0.3638133704662323,0.4565757513046264,0.2815716564655304,0.2875696420669555,0.2763043940067291,0.0,0.2857601046562195,0.6836951971054077,1.0,0.1775585263967514,0.5523529648780823,0.2042398601770401,0.3445574939250946,0.0,0.4788169264793396,0.3318052589893341,0.0331734754145145,0.1081345006823539,0.3893687129020691,0.183837741613388,train_04696_aligned.jpg,1
0.4158796072006225,0.5162932872772217,0.1556253433227539,0.4597109258174896,0.1477541178464889,0.0,0.2264868766069412,0.0005266499938443,0.0,0.1680452227592468,0.2701468765735626,0.1190134808421135,0.4505122303962707,0.0,0.3793538212776184,0.3466637432575226,0.5546923279762268,0.0942647084593772,0.3891897797584533,0.0945824161171913,train_03999_aligned.jpg,1
0.5250774025917053,0.4276581108570099,0.216413989663124,0.2807796895503998,0.5158032774925232,0.0,0.3575729727745056,0.2140830904245376,0.0,0.5319318771362305,0.5460091233253479,0.46222123503685,0.5599696636199951,0.0,0.629489004611969,0.5635940432548523,0.0066855954937636,0.1997683197259903,0.6786090731620789,0.6302262544631958,train_05383_aligned.jpg,1
0.2924821674823761,0.4679432511329651,0.2495120167732238,0.4342353045940399,0.2967970371246338,1.0,0.3049485385417938,0.2479903250932693,1.0,0.1421072632074356,0.3533048033714294,0.2479065954685211,0.4851619899272918,0.0,0.3827649652957916,0.4404149353504181,0.6514791250228882,0.0797894373536109,0.6139228343963623,0.5386039018630981,train_04722_aligned.jpg,1
0.4278932809829712,0.3823335468769073,0.4902051985263824,0.3855001032352447,0.1968979686498642,1.0,0.3682530224323272,0.2743333876132965,1.0,0.1758469194173813,0.5191096663475037,0.328126847743988,0.6030394434928894,1.0,0.383741945028305,0.5781253576278687,0.7787566781044006,0.1854386180639267,0.3643928170204162,0.3231971263885498,train_08765_aligned.jpg,1
0.3192249834537506,0.3252319097518921,0.1887110769748687,0.4055173695087433,0.1813870072364807,0.0,0.2188382148742675,0.4276500940322876,0.0,0.1474417895078659,0.2622106075286865,0.0982627049088478,0.5692824721336365,0.0,0.6788956522941589,0.5944151878356934,0.0353884734213352,0.1173652336001396,0.2089557349681854,0.1776109188795089,train_03730_aligned.jpg,1
0.3178959786891937,0.3111084103584289,0.234677106142044,0.4320643544197082,0.2704984545707702,1.0,0.4408874809741974,0.052747007459402,0.0,0.1392449587583542,0.3324852287769317,0.2389064133167266,0.4423455893993377,1.0,0.4299955666065216,0.2589265406131744,0.9867534041404724,0.6144188642501831,0.1025105193257331,0.3553521037101745,train_07962_aligned.jpg,1
0.363748699426651,0.2868483364582062,0.3333075642585754,0.3011270761489868,0.745038628578186,1.0,0.5067933797836304,0.4435918629169464,1.0,0.6896454095840454,0.7516347765922546,0.1572934985160827,0.2676062881946563,1.0,0.3365694284439087,0.0490925684571266,0.9996320009231568,0.5254198312759399,0.0759617090225219,0.5063320994377136,train_01171_aligned.jpg,1
0.522516131401062,0.4112057089805603,0.6069818139076233,0.3819645643234253,0.2643342614173889,0.0,0.3722231388092041,0.2925597429275512,0.0,0.1399924308061599,0.558151364326477,0.5341261029243469,0.5522489547729492,0.0,0.652426540851593,0.5579546093940735,0.9233438968658448,0.2214800417423248,0.3213722705841064,0.4044220149517059,train_01829_aligned.jpg,1
0.3465376496315002,0.2794968485832214,0.6600638031959534,0.2992727160453796,0.2462264746427536,0.0,0.3049906194210052,0.1262814849615097,1.0,0.0696166157722473,0.6379014253616333,0.3014015257358551,0.2761110961437225,1.0,0.5478024482727051,0.4696519672870636,0.9825901389122008,0.1034562066197395,0.1531377434730529,0.1987753361463546,train_02444_aligned.jpg,1
0.3516095578670501,0.3074938356876373,0.3479858338832855,0.2958361506462097,0.3214561343193054,0.0,0.3522185087203979,0.0573468282818794,0.0,0.2515439093112945,0.5556115508079529,0.6721411943435669,0.5145954489707947,0.0,0.5120587944984436,0.4730366766452789,0.3865014910697937,0.1498721539974212,0.2808261811733246,0.5165697336196899,train_03902_aligned.jpg,1
0.3856731951236725,0.524341881275177,0.200982853770256,0.4621891975402832,0.2937257885932922,1.0,0.3711062669754028,0.0508094169199466,0.0,0.1655261516571045,0.3344942033290863,0.0332092270255088,0.521544873714447,1.0,0.3947947323322296,0.298001080751419,0.8573070764541626,0.308175265789032,0.5074535608291626,0.3595169186592102,train_07067_aligned.jpg,1
0.3790620267391205,0.393292635679245,0.2148704081773758,0.3149043321609497,0.328370988368988,1.0,0.3500779271125793,0.4812631905078888,1.0,0.2600002288818359,0.4852724075317383,0.4104065895080566,0.4627380669116974,0.0,0.2269771248102188,0.5532726645469666,0.5213887095451355,0.2699002027511596,0.3424685001373291,0.3688840568065643,train_00006_aligned.jpg,1
0.4320992827415466,0.3426689803600311,0.1640013605356216,0.3713403344154358,0.2547600567340851,0.0,0.3116350173950195,0.2217520028352737,1.0,0.0911418870091438,0.2284158319234848,0.1871068924665451,0.5805652141571045,0.0,0.3599549829959869,0.3787823021411896,0.4631845653057098,0.2162846326828003,0.4316272437572479,0.3900240063667297,train_01218_aligned.jpg,1
0.4051438868045807,0.3518458604812622,0.4771452248096466,0.3973749876022339,0.2493616938591003,1.0,0.2906748354434967,0.1395003944635391,1.0,0.2269467711448669,0.4945980310440063,0.4110893011093139,0.5365843176841736,0.0,0.519851803779602,0.4701582193374634,0.1347244083881378,0.135528028011322,0.5294514298439026,0.2895871102809906,train_00261_aligned.jpg,1
0.4008474349975586,0.3241230547428131,0.4821186363697052,0.3963181674480438,0.2139912098646164,1.0,0.4268469512462616,0.0263554565608501,1.0,0.1697746515274047,0.4725440144538879,0.338305652141571,0.4627390205860138,1.0,0.8246530294418335,0.2509565949440002,0.99007248878479,0.2086070328950882,0.5670605897903442,0.530904233455658,train_07981_aligned.jpg,1
0.3573668003082275,0.4695484936237335,0.1391127109527588,0.3433658480644226,0.4351983368396759,0.0,0.4134833812713623,0.1916805505752563,0.0,0.5092473030090332,0.5764932632446289,0.5990924835205078,0.4403680562973022,0.0,0.5097405314445496,0.4272985160350799,0.665924608707428,0.2872169017791748,0.3792527318000793,0.3157047033309936,train_00012_aligned.jpg,1
0.4398271143436432,0.4349651336669922,0.387616753578186,0.3167991042137146,0.2219852358102798,1.0,0.286174476146698,0.0087251896038651,0.0,0.1123702973127365,0.266718715429306,0.0948418900370597,0.5107842087745667,0.0,0.3516200184822082,0.3594963848590851,0.6975502967834473,0.2849504649639129,0.2755101025104522,0.3471925556659698,train_03661_aligned.jpg,1
0.267540842294693,0.3569855690002441,0.2872441112995147,0.3413617312908172,0.2924047112464905,0.0,0.4442718625068664,0.0016738716512918,1.0,0.5155469179153442,0.5677598118782043,0.1469596773386001,0.5525917410850525,0.0,0.2822460532188415,0.6654117703437805,0.7652076482772827,0.0980450361967086,0.1880560368299484,0.2399761378765106,train_00111_aligned.jpg,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train_01562_aligned.jpg,1
0.578357458114624,0.5141294598579407,0.3320400714874267,0.3901427686214447,0.1721890717744827,0.0,0.345283567905426,0.0302976500242948,1.0,0.1178361698985099,0.3360981047153473,0.1806027293205261,0.4380539953708648,0.0,0.5133383274078369,0.3615228235721588,0.7971457839012146,0.1179690882563591,0.3596636652946472,0.5251341462135315,train_04245_aligned.jpg,1
0.4244981408119201,0.5055353045463562,0.2029693573713302,0.3932725489139557,0.3764458894729614,1.0,0.3254992663860321,0.4805690050125122,1.0,0.3993555307388305,0.3787242472171783,0.4859502911567688,0.5798560976982117,0.0,0.548751711845398,0.613161027431488,0.9515626430511476,0.1650483459234237,0.5220982432365417,0.2588416337966919,train_06983_aligned.jpg,1
0.5419240593910217,0.4535133242607116,0.1156105324625969,0.3557714223861694,0.1387015432119369,0.0,0.3438645303249359,0.568707287311554,1.0,0.0772783532738685,0.5122783184051514,0.6838982701301575,0.4354091286659241,0.0,0.2597716450691223,0.3714761435985565,0.7700831294059753,0.349345713853836,0.0891940370202064,0.5105624794960022,train_08329_aligned.jpg,1
0.3251099586486816,0.2319431155920028,0.1202446296811103,0.3635886907577514,0.2358621209859848,0.0,0.4601290822029114,0.0039568315260112,0.0,0.1807245910167694,0.5823771953582764,0.167807787656784,0.4829682409763336,0.0,0.5252341032028198,0.4522451162338257,0.1703491508960724,0.0826717689633369,0.4410409331321716,0.1668278276920318,train_08068_aligned.jpg,1
0.2562851905822754,0.2947308123111725,0.1453174352645874,0.3035617768764496,0.2553506791591644,1.0,0.3942761421203613,0.7031736373901367,1.0,0.1224451884627342,0.3242868483066559,0.2208317667245865,0.4148347675800323,0.0,0.4122195243835449,0.343396782875061,0.7998340129852295,0.352361798286438,0.5898666977882385,0.2928847372531891,train_06418_aligned.jpg,1
0.403029203414917,0.3236849308013916,0.123779147863388,0.398842841386795,0.1366460919380188,0.0,0.2772756516933441,0.2506766617298126,1.0,0.0559120252728462,0.3988264203071594,0.3545603156089782,0.4045491516590118,1.0,0.3440556526184082,0.3384248614311218,0.9176499247550964,0.1892822831869125,0.0819284692406654,0.2276473194360733,train_08240_aligned.jpg,1
0.4409399926662445,0.5359811782836914,0.2215340435504913,0.3301132321357727,0.1181907206773758,0.0,0.3103113770484924,0.12845379114151,0.0,0.1152467504143714,0.3231348693370819,0.6011055111885071,0.5039794445037842,0.0,0.4186298549175262,0.5409311056137085,0.9623043537139891,0.2522447109222412,0.2814964354038238,0.4791995584964752,train_04396_aligned.jpg,1
0.3508801460266113,0.2261366546154022,0.2136693596839904,0.2877679169178009,0.7512527704238892,1.0,0.4661105275154114,0.1077345982193946,1.0,0.6889795064926147,0.7325665354728699,0.1190769597887992,0.374517023563385,1.0,0.692568838596344,0.2965395450592041,0.9916859269142152,0.3296782970428467,0.3988041281700134,0.2813622951507568,train_06912_aligned.jpg,1
0.2775341272354126,0.2295294255018234,0.123002253472805,0.2993023991584778,0.2328304648399353,0.0,0.376132994890213,0.5789141058921814,1.0,0.1795746833086013,0.6915366649627686,0.5170695185661316,0.4989923238754272,0.0,0.3075851798057556,0.6099855303764343,0.0193410795181989,0.0637515261769294,0.2301537990570068,0.2600359916687011,train_08893_aligned.jpg,1
0.4530355930328369,0.4016875326633453,0.1414687186479568,0.3901545405387878,0.21528260409832,0.0,0.2974665760993957,0.3425464630126953,1.0,0.1338799893856048,0.3419033885002136,0.5105111598968506,0.3708256483078003,0.0,0.3736075460910797,0.3789451122283935,0.9731181263923644,0.2500013411045074,0.259245365858078,0.4287664592266083,train_06878_aligned.jpg,1
0.5542007684707642,0.5392488241195679,0.1451697498559951,0.4218744039535522,0.2374808490276336,1.0,0.2733860909938812,0.1762547045946121,1.0,0.1384376138448715,0.3429819941520691,0.1521521806716919,0.3120037615299225,1.0,0.5458654761314392,0.2009551674127578,0.9599283933639526,0.1432227790355682,0.0750513151288032,0.2730274796485901,train_05867_aligned.jpg,1
0.3505086302757263,0.3609549105167389,0.4246039390563965,0.4028538465499878,0.2829687595367431,1.0,0.2910278737545013,0.0192517805844545,0.0,0.1685922741889953,0.4366103112697601,0.1541794687509536,0.3881597220897674,0.0,0.3397161364555359,0.583919107913971,0.1409462690353393,0.1108709648251533,0.5075303912162781,0.3069104552268982,train_02403_aligned.jpg,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train_01077_aligned.jpg,1
0.6232386827468872,0.649063766002655,0.1114278882741928,0.3906952440738678,0.3441391587257385,0.0,0.3145039677619934,0.121119238436222,1.0,0.5415977835655212,0.3415946960449219,0.0940550491213798,0.6458064317703247,0.0,0.3472450971603393,0.5073209404945374,0.1826447993516922,0.2436602413654327,0.3353892564773559,0.4895841479301452,train_01174_aligned.jpg,1
0.5227347612380981,0.4698690474033355,0.1239197850227356,0.2931021153926849,0.5152007341384888,0.0,0.3946831822395324,0.0242000520229339,0.0,0.4563610553741455,0.4089450538158417,0.1584673076868057,0.5207506418228149,0.0,0.3081962764263153,0.4594407081604004,0.9078734517097472,0.3737210631370544,0.1903330236673355,0.4898533821105957,train_01056_aligned.jpg,1
0.418114423751831,0.452789694070816,0.3982481360435486,0.4001428782939911,0.2844323217868805,0.0,0.3805872797966003,0.087227739393711,1.0,0.1213767603039741,0.3529983758926391,0.2045275270938873,0.4467571973800659,1.0,0.5547813773155212,0.414975106716156,0.980583906173706,0.1887358874082565,0.3157422840595245,0.3727779686450958,train_08055_aligned.jpg,1
0.6214560866355896,0.6981450319290161,0.1015117913484573,0.4446609020233154,0.0864912644028663,0.0,0.2250972241163253,0.0882879272103309,1.0,0.0932911410927772,0.3559930026531219,0.1866586953401565,0.5315650105476379,0.0,0.4198105037212372,0.1420761197805404,0.5007811784744263,0.0762880221009254,0.1942565441131591,0.2580145299434662,train_01739_aligned.jpg,1
